"el_idx"	"x"	"y"
5828	418.5	1155.887
5829	434.7	1165.681
5830	450.9	1155.887
5831	467.1	1146.093
5832	483.3	1155.887
5833	499.5	1146.093
5834	531.9	1165.681
5835	548.1	1175.475
5836	564.3	1165.681
5837	580.5	1175.475
5838	596.7	1165.681
5839	612.9	1155.887
5840	629.1	1165.681
5841	645.3	1155.887
5842	661.5	1165.681
5843	677.7	1155.887
5844	693.9	1165.681
5845	710.1	1155.887
5846	726.3	1165.681
5847	742.5	1155.887
5848	758.7	1146.093
5849	774.9	1155.887
5850	791.1	1146.093
5851	823.5	1165.681
5852	839.7	1175.475
5853	855.9	1165.681
5854	872.1	1175.475
5855	888.3	1165.681
5856	904.5	1155.887
5857	920.7	1165.681
5858	936.9	1155.887
5859	953.1	1165.681
5860	969.3	1155.887
5861	985.5	1165.681
5862	1001.7	1155.887
5863	1017.9	1165.681
5864	1034.1	1155.887
5865	1050.3	1146.093
5866	1066.5	1155.887
5867	1082.7	1146.093
5868	1115.1	1165.681
5869	1131.3	1175.475
5870	1147.5	1165.681
5871	1163.7	1175.475
5872	1179.9	1165.681
5873	1196.1	1155.887
5874	1212.3	1165.681
5875	1228.5	1155.887
5876	1244.7	1165.681
5877	1260.9	1155.887
5878	1277.1	1165.681
5879	1293.3	1155.887
5880	1309.5	1165.681
5881	1325.7	1155.887
5882	1341.9	1146.093
5883	1358.1	1155.887
5884	1374.3	1146.093
5885	1406.7	1165.681
5886	1422.9	1175.475
5887	1439.1	1165.681
5888	1455.3	1175.475
5889	1471.5	1165.681
5890	1487.7	1155.887
5891	1503.9	1165.681
5892	1520.1	1155.887
5893	1536.3	1165.681
5894	1552.5	1155.887
5895	1568.7	1165.681
5896	1584.9	1155.887
5897	1601.1	1165.681
5898	1617.3	1155.887
5899	1633.5	1146.093
5900	1649.7	1155.887
5901	1665.9	1146.093
5902	1698.3	1165.681
5903	1714.5	1175.475
5904	1730.7	1165.681
5905	1746.9	1175.475
5906	1763.1	1165.681
5907	1779.3	1155.887
5908	1795.5	1165.681
5909	1811.7	1155.887
5910	1827.9	1165.681
5911	1844.1	1155.887
5912	1860.3	1165.681
5913	1876.5	1155.887
5914	1892.7	1165.681
5915	1908.9	1155.887
5916	175.5	1165.681
5917	191.7	1175.475
5918	207.9	1165.681
5919	224.1	1175.475
5920	256.5	1195.064
5921	272.7	1185.27
5922	288.9	1195.064
5923	305.1	1185.27
5924	321.3	1175.475
5925	337.5	1185.27
5926	353.7	1175.475
5927	369.9	1185.27
5928	386.1	1175.475
5929	402.3	1185.27
5930	418.5	1175.475
5931	434.7	1185.27
5932	450.9	1175.475
5933	467.1	1165.681
5934	483.3	1175.475
5935	499.5	1165.681
5936	515.7	1175.475
5937	548.1	1195.064
5938	564.3	1185.27
5939	580.5	1195.064
5940	596.7	1185.27
5941	612.9	1175.475
5942	629.1	1185.27
5943	645.3	1175.475
5944	661.5	1185.27
5945	677.7	1175.475
5946	693.9	1185.27
5947	710.1	1175.475
5948	726.3	1185.27
5949	742.5	1175.475
5950	758.7	1165.681
5951	774.9	1175.475
5952	791.1	1165.681
5953	807.3	1175.475
5954	839.7	1195.064
5955	855.9	1185.27
5956	872.1	1195.064
5957	888.3	1185.27
5958	904.5	1175.475
5959	920.7	1185.27
5960	936.9	1175.475
5961	953.1	1185.27
5962	969.3	1175.475
5963	985.5	1185.27
5964	1001.7	1175.475
5965	1017.9	1185.27
5966	1034.1	1175.475
5967	1050.3	1165.681
5968	1066.5	1175.475
5969	1082.7	1165.681
5970	1098.9	1175.475
5971	1131.3	1195.064
5972	1147.5	1185.27
5973	1163.7	1195.064
5974	1179.9	1185.27
5975	1196.1	1175.475
5976	1212.3	1185.27
5977	1228.5	1175.475
5978	1244.7	1185.27
5979	1260.9	1175.475
5980	1277.1	1185.27
5981	1293.3	1175.475
5982	1309.5	1185.27
5983	1325.7	1175.475
5984	1341.9	1165.681
5985	1358.1	1175.475
5986	1374.3	1165.681
5987	1390.5	1175.475
5988	1422.9	1195.064
5989	1439.1	1185.27
5990	1455.3	1195.064
5991	1471.5	1185.27
5992	1487.7	1175.475
5993	1503.9	1185.27
5994	1520.1	1175.475
5995	1536.3	1185.27
5996	1552.5	1175.475
5997	1568.7	1185.27
5998	1584.9	1175.475
5999	1601.1	1185.27
6000	1617.3	1175.475
6001	1633.5	1165.681
6002	1649.7	1175.475
6003	1665.9	1165.681
6004	1682.1	1175.475
6005	1714.5	1195.064
6006	1730.7	1185.27
6007	1746.9	1195.064
6008	1763.1	1185.27
6009	1779.3	1175.475
6010	1795.5	1185.27
6011	1811.7	1175.475
6012	1827.9	1185.27
6013	1844.1	1175.475
6014	1860.3	1185.27
6015	1876.5	1175.475
6016	1892.7	1185.27
6017	1908.9	1175.475
6018	175.5	1185.27
6019	191.7	1195.064
6020	207.9	1185.27
6021	224.1	1195.064
6022	240.3	1185.27
6023	272.7	1204.858
6024	288.9	1214.652
6025	305.1	1204.858
6026	321.3	1195.064
6027	337.5	1204.858
6028	353.7	1195.064
6029	369.9	1204.858
6030	386.1	1195.064
6031	402.3	1204.858
6032	418.5	1195.064
6033	434.7	1204.858
6034	450.9	1195.064
6035	467.1	1185.27
6036	483.3	1195.064
6037	499.5	1185.27
6038	515.7	1195.064
6039	531.9	1185.27
6040	564.3	1204.858
6041	580.5	1214.652
6042	596.7	1204.858
6043	612.9	1195.064
6044	629.1	1204.858
6045	645.3	1195.064
6046	661.5	1204.858
6047	677.7	1195.064
6048	693.9	1204.858
6049	710.1	1195.064
6050	726.3	1204.858
6051	742.5	1195.064
6052	758.7	1185.27
6053	774.9	1195.064
6054	791.1	1185.27
6055	807.3	1195.064
6056	823.5	1185.27
6057	855.9	1204.858
6058	872.1	1214.652
6059	888.3	1204.858
6060	904.5	1195.064
6061	920.7	1204.858
6062	936.9	1195.064
6063	953.1	1204.858
6064	969.3	1195.064
6065	985.5	1204.858
6066	1001.7	1195.064
6067	1017.9	1204.858
6068	1034.1	1195.064
6069	1050.3	1185.27
6070	1066.5	1195.064
6071	1082.7	1185.27
6072	1098.9	1195.064
6073	1115.1	1185.27
6074	1147.5	1204.858
6075	1163.7	1214.652
6076	1179.9	1204.858
6077	1196.1	1195.064
6078	1212.3	1204.858
6079	1228.5	1195.064
6080	1244.7	1204.858
6081	1260.9	1195.064
6082	1277.1	1204.858
6083	1293.3	1195.064
6084	1309.5	1204.858
6085	1325.7	1195.064
6086	1341.9	1185.27
6087	1358.1	1195.064
6088	1374.3	1185.27
6089	1390.5	1195.064
6090	1406.7	1185.27
6091	1439.1	1204.858
6092	1455.3	1214.652
6093	1471.5	1204.858
6094	1487.7	1195.064
6095	1503.9	1204.858
6096	1520.1	1195.064
6097	1536.3	1204.858
6098	1552.5	1195.064
6099	1568.7	1204.858
6100	1584.9	1195.064
6101	1601.1	1204.858
6102	1617.3	1195.064
6103	1633.5	1185.27
6104	1649.7	1195.064
6105	1665.9	1185.27
6106	1682.1	1195.064
6107	1698.3	1185.27
6108	1730.7	1204.858
6109	1746.9	1214.652
6110	1763.1	1204.858
6111	1779.3	1195.064
6112	1795.5	1204.858
6113	1811.7	1195.064
6114	1827.9	1204.858
6115	1844.1	1195.064
6116	1860.3	1204.858
6117	1876.5	1195.064
6118	1892.7	1204.858
6119	1908.9	1195.064
6120	175.5	1204.858
6121	191.7	1214.652
6122	207.9	1204.858
6123	224.1	1214.652
6124	240.3	1204.858
6125	256.5	1214.652
6126	288.9	1234.24
6127	305.1	1224.446
6128	321.3	1214.652
6129	337.5	1224.446
6130	353.7	1214.652
6131	369.9	1224.446
6132	386.1	1214.652
6133	402.3	1224.446
6134	418.5	1214.652
6135	434.7	1224.446
6136	450.9	1214.652
6137	467.1	1204.858
6138	483.3	1214.652
6139	499.5	1204.858
6140	515.7	1214.652
6141	531.9	1204.858
6142	548.1	1214.652
6143	580.5	1234.24
6144	596.7	1224.446
6145	612.9	1214.652
6146	629.1	1224.446
6147	645.3	1214.652
6148	661.5	1224.446
6149	677.7	1214.652
6150	693.9	1224.446
6151	710.1	1214.652
6152	726.3	1224.446
6153	742.5	1214.652
6154	758.7	1204.858
6155	774.9	1214.652
6156	791.1	1204.858
6157	807.3	1214.652
6158	823.5	1204.858
6159	839.7	1214.652
6160	872.1	1234.24
6161	888.3	1224.446
6162	904.5	1214.652
6163	920.7	1224.446
6164	936.9	1214.652
6165	953.1	1224.446
6166	969.3	1214.652
6167	985.5	1224.446
6168	1001.7	1214.652
6169	1017.9	1224.446
6170	1034.1	1214.652
6171	1050.3	1204.858
6172	1066.5	1214.652
6173	1082.7	1204.858
6174	1098.9	1214.652
6175	1115.1	1204.858
6176	1131.3	1214.652
6177	1163.7	1234.24
6178	1179.9	1224.446
6179	1196.1	1214.652
6180	1212.3	1224.446
6181	1228.5	1214.652
6182	1244.7	1224.446
6183	1260.9	1214.652
6184	1277.1	1224.446
6185	1293.3	1214.652
6186	1309.5	1224.446
6187	1325.7	1214.652
6188	1341.9	1204.858
6189	1358.1	1214.652
6190	1374.3	1204.858
6191	1390.5	1214.652
6192	1406.7	1204.858
6193	1422.9	1214.652
6194	1455.3	1234.24
6195	1471.5	1224.446
6196	1487.7	1214.652
6197	1503.9	1224.446
6198	1520.1	1214.652
6199	1536.3	1224.446
6200	1552.5	1214.652
6201	1568.7	1224.446
6202	1584.9	1214.652
6203	1601.1	1224.446
6204	1617.3	1214.652
6205	1633.5	1204.858
6206	1649.7	1214.652
6207	1665.9	1204.858
6208	1682.1	1214.652
6209	1698.3	1204.858
6210	1714.5	1214.652
6211	1746.9	1234.24
6212	1763.1	1224.446
6213	1779.3	1214.652
6214	1795.5	1224.446
6215	1811.7	1214.652
6216	1827.9	1224.446
6217	1844.1	1214.652
6218	1860.3	1224.446
6219	1876.5	1214.652
6220	1892.7	1224.446
6221	1908.9	1214.652
6222	175.5	1224.446
6223	191.7	1234.24
6224	207.9	1224.446
6225	224.1	1234.24
6226	240.3	1224.446
6227	256.5	1234.24
6228	272.7	1224.446
6229	305.1	1244.034
6230	321.3	1234.24
6231	337.5	1244.034
6232	353.7	1234.24
6233	369.9	1244.034
6234	386.1	1234.24
6235	402.3	1244.034
6236	418.5	1234.24
6237	434.7	1244.034
6238	450.9	1234.24
6239	467.1	1224.446
6240	483.3	1234.24
6241	499.5	1224.446
6242	515.7	1234.24
6243	531.9	1224.446
6244	548.1	1234.24
6245	564.3	1224.446
6246	596.7	1244.034
6247	612.9	1234.24
6248	629.1	1244.034
6249	645.3	1234.24
6250	661.5	1244.034
6251	677.7	1234.24
6252	693.9	1244.034
6253	710.1	1234.24
6254	726.3	1244.034
6255	742.5	1234.24
6256	758.7	1224.446
6257	774.9	1234.24
6258	791.1	1224.446
6259	807.3	1234.24
6260	823.5	1224.446
6261	839.7	1234.24
6262	855.9	1224.446
6263	888.3	1244.034
6264	904.5	1234.24
6265	920.7	1244.034
6266	936.9	1234.24
6267	953.1	1244.034
6268	969.3	1234.24
6269	985.5	1244.034
6270	1001.7	1234.24
6271	1017.9	1244.034
6272	1034.1	1234.24
6273	1050.3	1224.446
6274	1066.5	1234.24
6275	1082.7	1224.446
6276	1098.9	1234.24
6277	1115.1	1224.446
6278	1131.3	1234.24
6279	1147.5	1224.446
6280	1179.9	1244.034
6281	1196.1	1234.24
6282	1212.3	1244.034
6283	1228.5	1234.24
6284	1244.7	1244.034
6285	1260.9	1234.24
6286	1277.1	1244.034
6287	1293.3	1234.24
6288	1309.5	1244.034
6289	1325.7	1234.24
6290	1341.9	1224.446
6291	1358.1	1234.24
6292	1374.3	1224.446
6293	1390.5	1234.24
6294	1406.7	1224.446
6295	1422.9	1234.24
6296	1439.1	1224.446
6297	1471.5	1244.034
6298	1487.7	1234.24
6299	1503.9	1244.034
6300	1520.1	1234.24
6301	1536.3	1244.034
6302	1552.5	1234.24
6303	1568.7	1244.034
6304	1584.9	1234.24
6305	1601.1	1244.034
6306	1617.3	1234.24
6307	1633.5	1224.446
6308	1649.7	1234.24
6309	1665.9	1224.446
6310	1682.1	1234.24
6311	1698.3	1224.446
6312	1714.5	1234.24
6313	1730.7	1224.446
6314	1763.1	1244.034
6315	1779.3	1234.24
6316	1795.5	1244.034
6317	1811.7	1234.24
6318	1827.9	1244.034
6319	1844.1	1234.24
6320	1860.3	1244.034
6321	1876.5	1234.24
6322	1892.7	1244.034
6323	1908.9	1234.24
6324	175.5	1244.034
6325	191.7	1253.828
6326	207.9	1244.034
6327	224.1	1253.828
6328	240.3	1244.034
6329	256.5	1253.828
6330	272.7	1244.034
6331	288.9	1253.828
6332	321.3	1253.828
6333	337.5	1263.623
6334	353.7	1253.828
6335	369.9	1263.623
6336	386.1	1253.828
6337	402.3	1263.623
6338	418.5	1253.828
6339	434.7	1263.623
6340	450.9	1253.828
6341	467.1	1244.034
6342	483.3	1253.828
6343	499.5	1244.034
6344	515.7	1253.828
6345	531.9	1244.034
6346	548.1	1253.828
6347	564.3	1244.034
6348	580.5	1253.828
6349	612.9	1253.828
6350	629.1	1263.623
6351	645.3	1253.828
6352	661.5	1263.623
6353	677.7	1253.828
6354	693.9	1263.623
6355	710.1	1253.828
6356	726.3	1263.623
6357	742.5	1253.828
6358	758.7	1244.034
6359	774.9	1253.828
6360	791.1	1244.034
6361	807.3	1253.828
6362	823.5	1244.034
6363	839.7	1253.828
6364	855.9	1244.034
6365	872.1	1253.828
6366	904.5	1253.828
6367	920.7	1263.623
6368	936.9	1253.828
6369	953.1	1263.623
6370	969.3	1253.828
6371	985.5	1263.623
6372	1001.7	1253.828
6373	1017.9	1263.623
6374	1034.1	1253.828
6375	1050.3	1244.034
6376	1066.5	1253.828
6377	1082.7	1244.034
6378	1098.9	1253.828
6379	1115.1	1244.034
6380	1131.3	1253.828
6381	1147.5	1244.034
6382	1163.7	1253.828
6383	1196.1	1253.828
6384	1212.3	1263.623
6385	1228.5	1253.828
6386	1244.7	1263.623
6387	1260.9	1253.828
6388	1277.1	1263.623
6389	1293.3	1253.828
6390	1309.5	1263.623
6391	1325.7	1253.828
6392	1341.9	1244.034
6393	1358.1	1253.828
6394	1374.3	1244.034
6395	1390.5	1253.828
6396	1406.7	1244.034
6397	1422.9	1253.828
6398	1439.1	1244.034
6399	1455.3	1253.828
6400	1487.7	1253.828
6401	1503.9	1263.623
6402	1520.1	1253.828
6403	1536.3	1263.623
6404	1552.5	1253.828
6405	1568.7	1263.623
6406	1584.9	1253.828
6407	1601.1	1263.623
6408	1617.3	1253.828
6409	1633.5	1244.034
6410	1649.7	1253.828
6411	1665.9	1244.034
6412	1682.1	1253.828
6413	1698.3	1244.034
6414	1714.5	1253.828
6415	1730.7	1244.034
6416	1746.9	1253.828
6417	1779.3	1253.828
6418	1795.5	1263.623
6419	1811.7	1253.828
6420	1827.9	1263.623
6421	1844.1	1253.828
6422	1860.3	1263.623
6423	1876.5	1253.828
6424	1892.7	1263.623
6425	1908.9	1253.828
6426	175.5	1263.623
6427	191.7	1273.417
6428	207.9	1263.623
6429	224.1	1273.417
6430	240.3	1263.623
6431	256.5	1273.417
6432	272.7	1263.623
6433	288.9	1273.417
6434	305.1	1263.623
6435	337.5	1283.211
6436	353.7	1273.417
6437	369.9	1283.211
6438	386.1	1273.417
6439	402.3	1283.211
6440	418.5	1273.417
6441	434.7	1283.211
6442	450.9	1273.417
6443	467.1	1263.623
6444	483.3	1273.417
6445	499.5	1263.623
6446	515.7	1273.417
6447	531.9	1263.623
6448	548.1	1273.417
6449	564.3	1263.623
6450	580.5	1273.417
6451	596.7	1263.623
6452	629.1	1283.211
6453	645.3	1273.417
6454	661.5	1283.211
6455	677.7	1273.417
6456	693.9	1283.211
6457	710.1	1273.417
6458	726.3	1283.211
6459	742.5	1273.417
6460	758.7	1263.623
6461	774.9	1273.417
6462	791.1	1263.623
6463	807.3	1273.417
6464	823.5	1263.623
6465	839.7	1273.417
6466	855.9	1263.623
6467	872.1	1273.417
6468	888.3	1263.623
6469	920.7	1283.211
6470	936.9	1273.417
6471	953.1	1283.211
6472	969.3	1273.417
6473	985.5	1283.211
6474	1001.7	1273.417
6475	1017.9	1283.211
6476	1034.1	1273.417
6477	1050.3	1263.623
6478	1066.5	1273.417
6479	1082.7	1263.623
6480	1098.9	1273.417
6481	1115.1	1263.623
6482	1131.3	1273.417
6483	1147.5	1263.623
6484	1163.7	1273.417
6485	1179.9	1263.623
6486	1212.3	1283.211
6487	1228.5	1273.417
6488	1244.7	1283.211
6489	1260.9	1273.417
6490	1277.1	1283.211
6491	1293.3	1273.417
6492	1309.5	1283.211
6493	1325.7	1273.417
6494	1341.9	1263.623
6495	1358.1	1273.417
6496	1374.3	1263.623
6497	1390.5	1273.417
6498	1406.7	1263.623
6499	1422.9	1273.417
6500	1439.1	1263.623
6501	1455.3	1273.417
6502	1471.5	1263.623
6503	1503.9	1283.211
6504	1520.1	1273.417
6505	1536.3	1283.211
6506	1552.5	1273.417
6507	1568.7	1283.211
6508	1584.9	1273.417
6509	1601.1	1283.211
6510	1617.3	1273.417
6511	1633.5	1263.623
6512	1649.7	1273.417
6513	1665.9	1263.623
6514	1682.1	1273.417
6515	1698.3	1263.623
6516	1714.5	1273.417
6517	1730.7	1263.623
6518	1746.9	1273.417
6519	1763.1	1263.623
6520	1795.5	1283.211
6521	1811.7	1273.417
6522	1827.9	1283.211
6523	1844.1	1273.417
6524	1860.3	1283.211
6525	1876.5	1273.417
6526	1892.7	1283.211
6527	1908.9	1273.417
6528	175.5	1283.211
6529	191.7	1293.005
6530	207.9	1283.211
6531	224.1	1293.005
6532	240.3	1283.211
6533	256.5	1293.005
6534	272.7	1283.211
6535	288.9	1293.005
6536	305.1	1283.211
6537	321.3	1273.417
6538	353.7	1293.005
6539	369.9	1302.799
6540	386.1	1293.005
6541	402.3	1302.799
6542	418.5	1293.005
6543	434.7	1302.799
6544	450.9	1293.005
6545	467.1	1283.211
6546	483.3	1293.005
6547	499.5	1283.211
6548	515.7	1293.005
6549	531.9	1283.211
6550	548.1	1293.005
6551	564.3	1283.211
6552	580.5	1293.005
6553	596.7	1283.211
6554	612.9	1273.417
6555	645.3	1293.005
6556	661.5	1302.799
6557	677.7	1293.005
6558	693.9	1302.799
6559	710.1	1293.005
6560	726.3	1302.799
6561	742.5	1293.005
6562	758.7	1283.211
6563	774.9	1293.005
6564	791.1	1283.211
6565	807.3	1293.005
6566	823.5	1283.211
6567	839.7	1293.005
6568	855.9	1283.211
6569	872.1	1293.005
6570	888.3	1283.211
6571	904.5	1273.417
6572	936.9	1293.005
6573	953.1	1302.799
6574	969.3	1293.005
6575	985.5	1302.799
6576	1001.7	1293.005
6577	1017.9	1302.799
6578	1034.1	1293.005
6579	1050.3	1283.211
6580	1066.5	1293.005
6581	1082.7	1283.211
6582	1098.9	1293.005
6583	1115.1	1283.211
6584	1131.3	1293.005
6585	1147.5	1283.211
6586	1163.7	1293.005
6587	1179.9	1283.211
6588	1196.1	1273.417
6589	1228.5	1293.005
6590	1244.7	1302.799
6591	1260.9	1293.005
6592	1277.1	1302.799
6593	1293.3	1293.005
6594	1309.5	1302.799
6595	1325.7	1293.005
6596	1341.9	1283.211
6597	1358.1	1293.005
6598	1374.3	1283.211
6599	1390.5	1293.005
6600	1406.7	1283.211
6601	1422.9	1293.005
6602	1439.1	1283.211
6603	1455.3	1293.005
6604	1471.5	1283.211
6605	1487.7	1273.417
6606	1520.1	1293.005
6607	1536.3	1302.799
6608	1552.5	1293.005
6609	1568.7	1302.799
6610	1584.9	1293.005
6611	1601.1	1302.799
6612	1617.3	1293.005
6613	1633.5	1283.211
6614	1649.7	1293.005
6615	1665.9	1283.211
6616	1682.1	1293.005
6617	1698.3	1283.211
6618	1714.5	1293.005
6619	1730.7	1283.211
6620	1746.9	1293.005
6621	1763.1	1283.211
6622	1779.3	1273.417
6623	1811.7	1293.005
6624	1827.9	1302.799
6625	1844.1	1293.005
6626	1860.3	1302.799
6627	1876.5	1293.005
6628	1892.7	1302.799
6629	1908.9	1293.005
6630	175.5	1302.799
6631	191.7	1312.593
6632	207.9	1302.799
6633	224.1	1312.593
6634	240.3	1302.799
6635	256.5	1312.593
6636	272.7	1302.799
6637	288.9	1312.593
6638	305.1	1302.799
6639	321.3	1293.005
6640	337.5	1302.799
6641	369.9	1322.387
6642	386.1	1312.593
6643	402.3	1322.387
6644	418.5	1312.593
6645	434.7	1322.387
6646	450.9	1312.593
6647	467.1	1302.799
6648	483.3	1312.593
6649	499.5	1302.799
6650	515.7	1312.593
6651	531.9	1302.799
6652	548.1	1312.593
6653	564.3	1302.799
6654	580.5	1312.593
6655	596.7	1302.799
6656	612.9	1293.005
6657	629.1	1302.799
6658	661.5	1322.387
6659	677.7	1312.593
6660	693.9	1322.387
6661	710.1	1312.593
6662	726.3	1322.387
6663	742.5	1312.593
6664	758.7	1302.799
6665	774.9	1312.593
6666	791.1	1302.799
6667	807.3	1312.593
6668	823.5	1302.799
6669	839.7	1312.593
6670	855.9	1302.799
6671	872.1	1312.593
6672	888.3	1302.799
6673	904.5	1293.005
6674	920.7	1302.799
6675	953.1	1322.387
6676	969.3	1312.593
6677	985.5	1322.387
6678	1001.7	1312.593
6679	1017.9	1322.387
6680	1034.1	1312.593
6681	1050.3	1302.799
6682	1066.5	1312.593
6683	1082.7	1302.799
6684	1098.9	1312.593
6685	1115.1	1302.799
6686	1131.3	1312.593
6687	1147.5	1302.799
6688	1163.7	1312.593
6689	1179.9	1302.799
6690	1196.1	1293.005
6691	1212.3	1302.799
6692	1244.7	1322.387
6693	1260.9	1312.593
6694	1277.1	1322.387
6695	1293.3	1312.593
6696	1309.5	1322.387
6697	1325.7	1312.593
6698	1341.9	1302.799
6699	1358.1	1312.593
6700	1374.3	1302.799
6701	1390.5	1312.593
6702	1406.7	1302.799
6703	1422.9	1312.593
6704	1439.1	1302.799
6705	1455.3	1312.593
6706	1471.5	1302.799
6707	1487.7	1293.005
6708	1503.9	1302.799
6709	1536.3	1322.387
6710	1552.5	1312.593
6711	1568.7	1322.387
6712	1584.9	1312.593
6713	1601.1	1322.387
6714	1617.3	1312.593
6715	1633.5	1302.799
6716	1649.7	1312.593
6717	1665.9	1302.799
6718	1682.1	1312.593
6719	1698.3	1302.799
6720	1714.5	1312.593
6721	1730.7	1302.799
6722	1746.9	1312.593
6723	1763.1	1302.799
6724	1779.3	1293.005
6725	1795.5	1302.799
6726	1827.9	1322.387
6727	1844.1	1312.593
6728	1860.3	1322.387
6729	1876.5	1312.593
6730	1892.7	1322.387
6731	1908.9	1312.593
6732	175.5	1322.387
6733	191.7	1332.181
6734	207.9	1322.387
6735	224.1	1332.181
6736	240.3	1322.387
6737	256.5	1332.181
6738	272.7	1322.387
6739	288.9	1332.181
6740	305.1	1322.387
6741	321.3	1312.593
6742	337.5	1322.387
6743	353.7	1312.593
6744	386.1	1332.181
6745	402.3	1341.976
6746	418.5	1332.181
6747	434.7	1341.976
6748	450.9	1332.181
6749	467.1	1322.387
6750	483.3	1332.181
6751	499.5	1322.387
6752	515.7	1332.181
6753	531.9	1322.387
6754	548.1	1332.181
6755	564.3	1322.387
6756	580.5	1332.181
6757	596.7	1322.387
6758	612.9	1312.593
6759	629.1	1322.387
6760	645.3	1312.593
6761	677.7	1332.181
6762	693.9	1341.976
6763	710.1	1332.181
6764	726.3	1341.976
6765	742.5	1332.181
6766	758.7	1322.387
6767	774.9	1332.181
6768	791.1	1322.387
6769	807.3	1332.181
6770	823.5	1322.387
6771	839.7	1332.181
6772	855.9	1322.387
6773	872.1	1332.181
6774	888.3	1322.387
6775	904.5	1312.593
6776	920.7	1322.387
6777	936.9	1312.593
6778	969.3	1332.181
6779	985.5	1341.976
6780	1001.7	1332.181
6781	1017.9	1341.976
6782	1034.1	1332.181
6783	1050.3	1322.387
6784	1066.5	1332.181
6785	1082.7	1322.387
6786	1098.9	1332.181
6787	1115.1	1322.387
6788	1131.3	1332.181
6789	1147.5	1322.387
6790	1163.7	1332.181
6791	1179.9	1322.387
6792	1196.1	1312.593
6793	1212.3	1322.387
6794	1228.5	1312.593
6795	1260.9	1332.181
6796	1277.1	1341.976
6797	1293.3	1332.181
6798	1309.5	1341.976
6799	1325.7	1332.181
6800	1341.9	1322.387
6801	1358.1	1332.181
6802	1374.3	1322.387
6803	1390.5	1332.181
6804	1406.7	1322.387
6805	1422.9	1332.181
6806	1439.1	1322.387
6807	1455.3	1332.181
6808	1471.5	1322.387
6809	1487.7	1312.593
6810	1503.9	1322.387
6811	1520.1	1312.593
6812	1552.5	1332.181
6813	1568.7	1341.976
6814	1584.9	1332.181
6815	1601.1	1341.976
6816	1617.3	1332.181
6817	1633.5	1322.387
6818	1649.7	1332.181
6819	1665.9	1322.387
6820	1682.1	1332.181
6821	1698.3	1322.387
6822	1714.5	1332.181
6823	1730.7	1322.387
6824	1746.9	1332.181
6825	1763.1	1322.387
6826	1779.3	1312.593
6827	1795.5	1322.387
6828	1811.7	1312.593
6829	1844.1	1332.181
6830	1860.3	1341.976
6831	1876.5	1332.181
6832	1892.7	1341.976
6833	1908.9	1332.181
6834	175.5	1341.976
6835	191.7	1351.77
6836	207.9	1341.976
6837	224.1	1351.77
6838	240.3	1341.976
6839	256.5	1351.77
6840	272.7	1341.976
6841	288.9	1351.77
6842	305.1	1341.976
6843	321.3	1332.181
6844	337.5	1341.976
6845	353.7	1332.181
6846	369.9	1341.976
6847	402.3	1361.564
6848	418.5	1351.77
6849	434.7	1361.564
6850	450.9	1351.77
6851	467.1	1341.976
6852	483.3	1351.77
6853	499.5	1341.976
6854	515.7	1351.77
6855	531.9	1341.976
6856	548.1	1351.77
6857	564.3	1341.976
6858	580.5	1351.77
6859	596.7	1341.976
6860	612.9	1332.181
6861	629.1	1341.976
6862	645.3	1332.181
6863	661.5	1341.976
6864	693.9	1361.564
6865	710.1	1351.77
6866	726.3	1361.564
6867	742.5	1351.77
6868	758.7	1341.976
6869	774.9	1351.77
6870	791.1	1341.976
6871	807.3	1351.77
6872	823.5	1341.976
6873	839.7	1351.77
6874	855.9	1341.976
6875	872.1	1351.77
6876	888.3	1341.976
6877	904.5	1332.181
6878	920.7	1341.976
6879	936.9	1332.181
6880	953.1	1341.976
6881	985.5	1361.564
6882	1001.7	1351.77
6883	1017.9	1361.564
6884	1034.1	1351.77
6885	1050.3	1341.976
6886	1066.5	1351.77
6887	1082.7	1341.976
6888	1098.9	1351.77
6889	1115.1	1341.976
6890	1131.3	1351.77
6891	1147.5	1341.976
6892	1163.7	1351.77
6893	1179.9	1341.976
6894	1196.1	1332.181
6895	1212.3	1341.976
6896	1228.5	1332.181
6897	1244.7	1341.976
6898	1277.1	1361.564
6899	1293.3	1351.77
6900	1309.5	1361.564
6901	1325.7	1351.77
6902	1341.9	1341.976
6903	1358.1	1351.77
6904	1374.3	1341.976
6905	1390.5	1351.77
6906	1406.7	1341.976
6907	1422.9	1351.77
6908	1439.1	1341.976
6909	1455.3	1351.77
6910	1471.5	1341.976
6911	1487.7	1332.181
6912	1503.9	1341.976
6913	1520.1	1332.181
6914	1536.3	1341.976
6915	1568.7	1361.564
6916	1584.9	1351.77
6917	1601.1	1361.564
6918	1617.3	1351.77
6919	1633.5	1341.976
6920	1649.7	1351.77
6921	1665.9	1341.976
6922	1682.1	1351.77
6923	1698.3	1341.976
6924	1714.5	1351.77
6925	1730.7	1341.976
6926	1746.9	1351.77
6927	1763.1	1341.976
6928	1779.3	1332.181
6929	1795.5	1341.976
6930	1811.7	1332.181
6931	1827.9	1341.976
6932	1860.3	1361.564
6933	1876.5	1351.77
6934	1892.7	1361.564
6935	1908.9	1351.77
6936	175.5	1361.564
6937	191.7	1371.358
6938	207.9	1361.564
6939	224.1	1371.358
6940	240.3	1361.564
6941	256.5	1371.358
6942	272.7	1361.564
